qty_dot_url,qty_hyphen_url,qty_slash_url,qty_dot_domain,qty_hyphen_domain,qty_dot_directory,qty_hyphen_directory,length_url,domain_length,directory_length,file_length,time_response,qty_ip_resolved,qty_nameservers,phishing
2,2,3,1,1,1,1,48,14,34,9,0.269407,1,2,1
2,0,3,2,0,0,0,38,24,14,0,10.029997,1,2,1
2,1,5,1,0,1,1,61,23,38,7,0.825299,1,2,1
3,0,4,3,0,0,0,54,25,29,0,0.5389520000000001,1,4,1
3,1,1,2,1,1,0,59,25,7,6,0.113432,1,2,1
2,0,3,1,0,1,0,50,21,29,15,0.8540719999999999,1,2,1
1,0,3,1,0,0,0,40,17,23,0,0.238593,1,4,1
7,2,5,1,0,3,0,242,16,56,15,1.239113,1,2,1
2,1,5,1,0,1,1,83,20,63,9,0.045879,1,2,1
4,1,5,1,0,2,1,81,15,46,9,0.8725209999999999,1,2,1
2,0,2,1,0,1,0,39,19,20,15,1.016083,1,2,1
4,0,6,2,0,0,0,62,15,8,0,1.084283,1,2,1
3,0,6,2,0,1,0,99,20,79,16,0.674246,1,4,1
3,0,1,2,0,1,0,134,19,11,10,0.843616,1,5,1
2,0,3,2,0,0,0,36,20,16,0,1.538726,1,4,1
2,0,1,2,0,0,0,33,32,1,0,0.335843,5,2,1
2,0,3,1,0,1,0,197,20,20,7,0.946575,1,2,1
3,0,9,2,0,1,0,94,13,81,10,0.369951,1,4,1
3,6,7,1,0,2,6,155,22,133,0,4.3898730000000015,1,2,1
3,0,1,2,0,1,0,29,22,7,6,0.272066,1,1,1
2,0,6,1,0,1,0,164,19,63,7,0.336612,1,2,1
2,1,3,1,0,1,1,58,20,27,9,1.2532370000000002,1,2,1
1,1,0,1,1,-1,-1,17,17,-1,-1,0.780198,1,2,1
4,0,5,2,0,2,0,95,18,77,14,0.552331,1,3,1
2,2,4,2,0,0,2,75,16,46,4,0.289002,1,4,1
4,4,1,2,0,1,0,96,14,9,8,0.487522,1,2,1
5,1,2,4,1,1,0,76,51,25,16,0.343733,1,2,1
1,1,7,1,0,0,1,74,9,65,9,-1.0,1,2,1
2,0,2,2,0,0,0,23,12,11,0,0.472905,1,2,1
14,1,5,2,0,1,1,279,20,50,6,0.5045609999999999,1,2,1
1,0,3,1,0,0,0,28,11,17,0,0.474614,1,2,1
2,0,1,2,0,0,0,40,39,1,0,0.397357,1,1,1
4,0,2,2,0,2,0,29,16,13,6,1.531496,1,4,1
1,0,1,1,0,0,0,18,17,1,0,1.926286,1,2,1
2,0,3,2,0,0,0,42,16,26,0,0.242808,1,4,1
2,1,5,2,0,0,1,62,15,47,0,0.8565799999999999,1,2,1
2,1,3,2,0,0,1,34,19,15,0,0.380454,1,3,1
1,1,5,1,1,0,0,54,17,37,0,0.599052,1,2,1
2,0,2,2,0,0,0,26,15,11,0,11.347979,1,2,1
3,0,1,2,0,1,0,23,14,9,8,0.221065,1,2,1
2,0,3,2,0,0,0,40,16,24,0,0.180251,1,4,1
2,0,5,1,0,1,0,55,16,39,0,0.271639,1,2,1
2,0,4,1,0,1,0,42,17,25,10,0.512466,1,2,1
2,0,4,1,0,1,0,41,16,25,10,1.287507,1,2,1
15,3,3,3,3,1,0,258,26,38,18,0.207086,1,2,1
2,0,3,2,0,0,0,36,16,20,0,0.214441,1,4,1
3,0,3,1,0,1,0,147,13,28,8,0.124261,1,2,1
1,4,1,1,0,0,0,194,12,13,12,0.306865,5,2,1
1,0,4,1,0,0,0,75,25,50,0,1.442644,1,2,1
2,0,3,1,0,1,0,229,13,51,9,10.333952,1,2,1
2,0,3,2,0,0,0,42,16,26,0,0.187805,1,4,1
2,0,1,2,0,0,0,27,26,1,0,0.253229,1,4,1
3,1,2,1,0,1,0,147,24,19,10,0.324892,2,2,1
1,1,2,1,1,0,0,23,18,5,0,0.685971,1,2,1
1,1,6,1,0,0,1,65,18,47,0,3.71637,1,2,1
2,0,3,2,0,0,0,35,16,19,0,0.183744,1,4,1
3,0,4,1,0,1,0,60,12,29,9,0.14961,1,2,1
2,0,1,2,0,0,0,20,19,1,0,0.444257,1,4,1
2,0,5,2,0,0,0,45,18,27,5,-1.0,-1,4,1
3,0,5,2,0,1,0,175,30,145,10,0.265472,1,1,1
2,0,2,2,0,0,0,34,23,11,0,3.215735,1,2,1
2,0,3,2,0,0,0,45,16,29,4,0.215035,1,4,1
2,3,2,1,0,1,3,63,20,43,30,0.602654,1,4,1
1,0,3,1,0,0,0,35,17,18,2,0.218288,1,2,1
1,0,0,1,0,-1,-1,13,13,-1,-1,0.239886,1,2,1
4,0,3,2,0,2,0,38,23,15,0,0.327018,1,2,1
3,0,3,2,0,1,0,44,15,29,12,0.692491,1,2,1
1,0,1,1,0,0,0,10,6,4,3,0.151118,1,3,1
1,0,3,1,0,0,0,30,16,14,0,0.48256,1,2,1
2,1,1,1,0,1,0,48,19,17,16,0.888234,1,2,1
4,0,1,2,0,0,0,205,14,4,3,0.179647,1,4,1
3,3,5,2,3,1,0,79,49,30,9,0.933365,1,2,1
1,1,1,1,0,0,1,20,14,6,5,0.352542,1,2,1
3,0,2,2,0,1,0,49,19,30,17,0.291382,1,2,1
2,1,3,2,0,0,1,39,22,17,0,0.824723,1,2,1
1,1,6,1,0,0,1,86,20,66,8,0.333714,1,2,1
1,2,6,1,0,0,2,65,13,52,0,1.7721349999999998,1,2,1
3,1,2,3,1,0,0,31,25,6,0,0.8651709999999999,1,4,1
2,0,3,1,0,1,0,41,13,28,21,0.311131,1,2,1
2,0,5,1,0,1,0,68,7,61,9,0.563033,2,2,1
3,0,2,2,0,1,0,34,17,17,8,-1.0,-1,2,1
2,0,1,2,0,0,0,23,22,1,0,0.717204,1,4,1
3,0,3,1,0,2,0,45,29,16,0,0.371896,1,2,1
1,0,2,1,0,0,0,18,11,7,0,3.516553,1,2,1
1,0,1,1,0,0,0,27,17,10,9,0.962138,1,4,1
2,0,1,2,0,0,0,16,15,1,0,1.583516,2,4,1
2,0,1,2,0,0,0,16,10,6,5,0.090327,1,2,1
2,0,1,1,0,1,0,32,10,12,11,0.157141,1,2,1
5,13,7,2,1,1,0,233,23,16,8,0.418382,1,4,1
3,1,3,1,0,0,0,122,15,27,15,2.089764,1,2,1
1,1,5,1,0,0,1,71,14,57,0,2.300038,1,3,1
2,0,1,2,0,0,0,38,37,1,0,0.313854,5,2,1
2,0,3,2,0,0,0,46,23,23,8,0.801715,1,2,1
2,1,3,1,1,1,0,46,20,26,9,0.357393,1,4,1
2,0,1,2,0,0,0,27,26,1,0,0.499752,5,2,1
2,0,1,1,0,1,0,23,14,9,8,0.8877280000000001,1,2,1
2,4,2,1,3,1,1,43,22,21,15,-1.0,1,4,1
3,2,8,2,0,1,2,95,17,78,10,0.796874,1,4,1
4,0,2,2,0,2,0,52,19,33,23,0.61012,1,2,1
10,0,4,1,0,1,0,232,25,32,7,0.534342,1,4,1
1,0,1,1,0,0,0,13,12,1,0,2.528986,1,2,1
3,0,3,2,0,1,0,44,12,32,11,1.410967,1,2,1
1,0,0,1,0,-1,-1,11,11,-1,-1,0.674816,1,2,1
2,0,3,2,0,0,0,43,16,27,0,0.243827,1,4,1
1,0,3,1,0,0,0,39,11,28,12,0.174925,1,2,1
3,0,3,2,0,1,0,40,17,23,9,0.79385,1,2,1
1,0,2,1,0,0,0,23,18,5,0,0.359491,1,4,1
1,0,1,1,0,0,0,11,10,1,0,1.990952,2,2,1
2,0,3,2,0,0,0,35,16,19,0,0.29165,1,4,1
2,0,4,1,0,1,0,117,17,100,69,0.801908,1,3,1
3,0,3,3,0,0,0,43,21,22,0,1.7190450000000002,1,2,1
2,0,0,2,0,-1,-1,25,25,-1,-1,0.333104,3,6,1
2,1,8,2,0,0,1,77,21,56,0,-1.0,1,3,1
1,0,3,1,0,0,0,25,15,10,0,0.480737,1,2,1
3,0,3,1,0,1,0,62,20,24,7,0.952505,1,3,1
3,1,6,2,0,1,1,67,19,48,0,0.5908,1,2,1
2,0,3,2,0,0,0,32,18,14,0,0.906801,1,2,1
3,1,1,2,1,1,0,37,22,15,14,0.0661419999999999,1,4,1
2,1,3,2,0,0,1,50,16,23,0,0.171401,1,4,1
1,0,2,1,0,0,0,47,13,21,16,0.630717,1,2,1
1,0,1,1,0,0,0,10,9,1,0,0.15982,1,2,1
5,19,5,2,0,1,0,187,18,10,9,3.916499,1,2,1
2,0,4,1,0,1,0,72,9,32,8,0.329768,2,2,1
4,0,4,3,0,1,0,198,21,46,23,0.8127260000000001,1,2,1
1,7,1,1,0,0,7,50,10,40,39,0.187899,2,4,1
2,0,2,1,0,1,0,32,18,14,10,0.257096,1,2,1
2,2,6,2,1,0,1,86,37,49,0,2.656577,1,2,1
3,1,4,1,0,1,1,84,23,34,9,0.485678,1,2,1
4,2,7,2,0,2,2,120,19,101,2,0.107466,1,4,1
2,0,3,1,0,1,0,48,20,28,9,0.5071359999999999,1,2,1
4,1,1,3,0,1,1,58,37,21,20,-1.0,1,2,1
1,1,2,1,0,0,1,33,15,18,5,2.285938,1,4,1
3,0,5,2,0,1,0,69,16,53,10,0.257991,1,4,1
3,0,2,2,0,1,0,37,19,18,10,-1.0,-1,0,1
2,0,2,1,0,1,0,113,19,30,11,0.30364,1,4,1
1,0,2,1,0,0,0,40,19,21,11,-1.0,-1,4,1
1,1,2,1,1,0,0,61,11,8,5,0.6221220000000001,1,3,1
1,0,1,1,0,0,0,14,6,8,7,0.5438430000000001,2,8,1
3,0,4,2,0,1,0,52,26,26,9,0.587641,1,2,1
2,0,2,1,0,1,0,32,15,17,9,0.963518,1,2,1
2,0,3,2,0,0,0,45,16,29,0,0.183434,1,4,1
2,0,0,2,0,-1,-1,26,26,-1,-1,0.5441630000000001,1,2,1
2,0,6,2,0,0,0,42,19,23,0,0.8320110000000001,1,4,1
2,0,1,2,0,0,0,26,25,1,0,-1.0,1,4,1
1,0,1,1,0,0,0,15,4,11,10,0.60915,2,9,1
2,0,3,1,0,1,0,36,24,12,0,0.64808,1,2,1
2,0,3,2,0,0,0,67,28,39,0,0.486525,1,3,1
2,0,3,1,0,1,0,43,19,24,9,0.428285,1,2,1
2,0,4,2,0,0,0,67,21,46,0,0.984205,1,2,1
2,0,4,2,0,0,0,75,27,48,0,0.474401,1,2,1
3,0,3,3,0,0,0,26,12,14,0,0.417262,1,4,1
3,0,4,2,0,1,0,34,14,20,9,9.403854,1,2,1
1,1,3,1,0,0,1,42,14,28,8,7.409178999999999,1,4,1
1,1,5,1,0,0,1,45,14,31,0,0.603643,1,2,1
3,1,3,3,0,0,1,50,22,28,8,0.227143,1,2,1
4,1,4,2,0,1,1,79,22,34,9,0.520031,1,2,1
1,0,1,1,0,0,0,27,14,13,12,0.5699569999999999,1,4,1
2,1,5,2,0,0,1,79,29,50,0,0.351896,1,2,1
3,1,2,2,1,1,0,41,22,13,9,0.388184,1,2,1
1,4,4,1,1,0,3,67,15,52,0,0.517862,1,2,1
1,0,1,1,0,0,0,21,20,1,0,3.20206,1,2,1
1,1,2,1,0,0,1,26,13,13,0,0.580893,1,2,1
2,0,2,2,0,0,0,25,20,5,0,0.4667810000000001,2,2,1
1,0,3,1,0,0,0,20,13,7,0,0.504278,1,3,1
2,1,1,1,1,1,0,18,9,9,8,0.33554,1,2,1
2,4,2,2,0,0,4,476,17,459,456,0.278322,2,4,1
2,0,3,2,0,0,0,38,16,22,4,0.203407,1,4,1
1,3,6,1,1,0,2,83,15,68,6,2.140469,1,4,1
2,1,6,2,0,0,1,59,19,40,0,0.621042,1,2,1
2,0,1,2,0,0,0,19,18,1,0,0.172373,1,4,1
2,0,1,2,0,0,0,34,33,1,0,0.502897,5,2,1
2,0,2,1,0,1,0,25,6,15,9,0.27986,1,2,1
2,3,2,2,0,0,3,42,17,25,0,1.536636,1,2,1
5,1,4,2,0,2,1,81,17,38,9,1.16116,1,2,1
2,0,3,2,0,0,0,43,16,27,0,0.180514,1,4,1
3,1,4,2,0,1,1,61,15,46,9,5.428594,1,2,1
2,0,3,2,0,0,0,37,16,21,0,0.293263,1,4,1
2,0,1,2,0,0,0,29,28,1,0,0.258457,1,1,1
2,0,3,1,0,1,0,60,17,23,11,0.30418,1,2,1
2,1,5,2,0,0,1,76,18,58,0,0.391177,1,5,1
2,1,4,2,0,0,1,78,21,57,0,-1.0,-1,2,1
3,1,5,2,0,1,1,74,25,49,13,0.528705,1,2,1
3,0,1,2,0,1,0,56,31,25,24,0.42453,1,2,1
3,3,2,1,0,1,0,105,18,23,12,-1.0,1,2,1
2,1,1,1,1,1,0,24,13,11,10,0.121379,1,2,1
2,0,4,1,0,1,0,62,24,24,8,0.490602,1,2,1
2,2,4,1,1,1,1,60,17,43,10,0.647775,1,2,1
1,0,1,1,0,0,0,17,11,6,5,0.7094779999999999,2,2,1
1,0,0,1,0,-1,-1,15,15,-1,-1,1.1417,1,2,1
2,0,8,2,0,0,0,83,19,64,0,0.463259,1,2,1
2,0,1,2,0,0,0,20,19,1,0,0.210397,1,4,1
2,0,2,1,0,1,0,34,24,10,0,0.8860309999999999,1,2,1
4,1,4,3,0,1,1,60,13,44,23,4.005843,1,2,1
3,0,5,1,0,1,0,98,27,38,7,0.46542,1,2,1
3,1,1,2,0,1,1,37,21,16,15,9.55904,1,2,1
1,3,9,1,1,0,2,90,16,74,0,0.190727,1,2,1
7,0,6,3,0,0,0,64,16,4,0,0.783439,1,2,1
14,0,3,2,0,2,0,245,15,31,7,1.0857370000000002,1,2,1
2,1,3,1,0,1,1,43,18,25,8,1.300618,1,4,1
3,1,4,2,1,1,0,59,15,44,14,0.660192,1,2,1
3,0,3,1,0,2,0,38,19,19,0,0.251325,1,2,1
2,1,1,1,1,1,0,30,18,12,11,0.188776,1,4,1
3,1,2,2,0,1,1,59,29,30,22,0.593206,1,1,1
2,0,1,1,0,1,0,26,15,11,10,0.460272,1,2,1
2,0,1,1,0,1,0,30,17,13,12,0.154239,1,2,1
5,0,5,2,0,2,0,117,18,76,14,0.435851,1,2,1
3,2,6,1,0,1,2,101,13,58,9,0.356253,1,3,1
6,1,3,3,0,1,1,72,16,25,11,3.662974,1,3,1
5,1,6,2,0,1,1,109,18,45,9,0.178554,1,4,1
3,0,5,2,0,1,0,59,28,31,9,0.538565,1,1,1
1,1,1,1,0,0,1,59,15,44,43,0.24229,2,2,1
3,1,3,1,0,1,0,164,15,45,10,0.477809,1,2,1
2,0,2,1,0,0,0,44,15,9,0,0.484333,1,2,1
2,0,1,2,0,0,0,12,11,1,0,3.502378,1,2,1
2,0,1,2,0,0,0,97,18,1,0,0.308244,1,2,1
2,0,2,2,0,0,0,42,19,15,6,0.266637,1,2,1
2,0,1,2,0,0,0,29,28,1,0,0.321599,1,4,1
1,0,3,1,0,0,0,23,10,13,0,0.216258,1,2,1
2,0,3,2,0,0,0,36,16,20,0,0.2763,1,4,1
4,1,5,2,0,2,1,66,13,53,0,0.299547,2,2,1
2,0,3,2,0,0,0,46,22,24,0,0.531045,1,2,1
1,0,5,1,0,0,0,38,9,29,0,0.092417,1,4,1
2,0,1,1,0,1,0,18,9,9,8,0.069124,1,4,1
2,0,3,2,0,0,0,53,19,34,4,-1.0,-1,4,1
2,0,3,2,0,0,0,45,16,29,4,0.285169,1,4,1
1,3,2,1,0,0,3,52,10,30,25,0.552343,1,6,1
1,0,4,1,0,0,0,35,21,14,0,0.6429189999999999,1,2,1
3,0,1,1,0,2,0,28,15,13,12,0.398894,1,2,1
1,0,3,1,0,0,0,33,21,12,0,0.974277,1,2,1
2,0,4,2,0,0,0,56,24,32,10,0.285429,1,3,1
3,1,3,2,0,0,1,81,24,20,0,-1.0,1,4,1
2,4,5,2,0,0,4,67,16,51,0,0.523712,1,2,1
3,1,3,2,0,1,1,53,25,28,9,0.7219220000000001,1,2,1
2,0,1,2,0,0,0,17,16,1,0,0.186065,2,2,1
1,0,1,1,0,0,0,15,4,11,10,0.590168,2,7,1
1,1,1,1,0,0,0,27,12,1,0,0.236515,1,4,1
3,1,3,1,0,0,1,59,11,14,0,-1.0,1,2,1
1,0,2,1,0,0,0,16,9,7,3,1.0278459999999998,1,2,1
2,0,6,2,0,0,0,65,25,40,1,0.158275,1,2,1
3,0,3,2,0,1,0,35,14,21,9,1.747386,1,2,1
2,0,1,2,0,0,0,31,30,1,0,0.18929,1,2,1
3,0,1,2,0,1,0,49,22,10,9,0.204808,1,2,1
6,2,8,1,0,5,2,132,18,114,8,0.5288579999999999,1,2,1
1,3,4,1,0,0,3,46,13,33,0,1.744854,1,2,1
3,0,4,3,0,0,0,54,25,29,0,0.4893270000000001,1,4,1
3,0,1,1,0,1,0,45,18,6,5,0.300863,1,2,1
1,1,5,1,0,0,1,46,9,37,0,0.717427,1,4,1
3,1,2,1,1,2,0,33,14,19,13,1.950799,1,2,1
1,1,1,1,1,0,0,14,13,1,0,0.333954,1,4,1
4,2,4,3,2,1,0,67,38,29,9,0.279003,1,2,1
1,0,1,1,0,0,0,15,14,1,0,0.749063,1,5,1
3,1,3,1,0,0,0,123,15,27,15,1.09533,1,2,1
3,0,3,2,0,1,0,53,22,31,17,0.490242,1,2,1
2,0,3,2,0,0,0,27,13,14,0,2.54323,1,3,1
3,0,4,2,0,1,0,50,10,40,0,0.96349,1,2,1
4,0,8,2,0,0,0,402,15,356,0,0.415839,1,4,1
2,0,2,2,0,0,0,27,20,7,3,0.048391,1,2,1
1,2,4,1,1,0,1,34,12,22,0,1.3129959999999998,1,2,1
2,0,1,1,0,1,0,43,25,18,17,9.218244,1,2,1
2,4,2,1,0,1,4,63,9,54,47,0.8671620000000001,1,2,1
2,0,3,1,0,1,0,46,19,27,10,0.724001,1,2,1
4,0,2,4,0,0,0,41,29,5,0,0.4168,1,4,1
1,0,0,1,0,-1,-1,14,14,-1,-1,0.311132,1,2,1
2,0,2,1,0,1,0,27,10,17,9,0.702083,1,4,1
2,0,3,2,0,0,0,41,16,25,0,0.208148,1,4,1
6,4,4,2,0,4,0,218,21,45,13,0.345252,1,2,1
1,0,1,1,0,0,0,14,7,7,6,0.16657,2,2,1
2,4,4,1,0,1,0,115,17,25,9,0.810213,1,3,1
2,0,3,2,0,0,0,41,16,25,0,0.232881,1,4,1
3,0,1,1,0,2,0,58,13,45,44,1.166873,1,2,1
2,1,2,1,1,1,0,35,13,22,16,0.194461,1,2,1
2,1,2,2,1,0,0,35,26,9,0,0.1587589999999999,1,2,1
1,0,4,1,0,0,0,55,12,43,0,0.422993,1,2,1
3,0,4,2,0,1,0,242,22,55,9,0.661988,1,4,1
4,0,3,3,0,1,0,53,22,31,14,1.373479,1,2,1
1,1,10,1,0,0,1,86,21,65,1,0.8708040000000001,1,2,1
3,1,2,2,0,1,0,123,16,24,17,0.268002,1,7,1
4,0,2,3,0,1,0,61,22,39,30,0.562735,1,2,1
2,2,4,2,2,0,0,80,40,40,0,0.629737,1,2,1
1,0,5,1,0,0,0,56,21,35,0,1.579408,1,2,1
3,0,3,1,0,2,0,58,18,30,11,0.185841,1,2,1
2,0,4,2,0,0,0,73,16,46,4,0.187452,1,4,1
6,4,4,2,0,4,0,223,21,45,13,0.388586,1,2,1
3,2,6,2,2,1,0,102,22,80,5,0.319791,1,3,1
3,1,3,2,0,0,1,90,24,20,0,-1.0,1,4,1
3,0,1,2,0,1,0,35,26,9,8,0.350013,1,2,1
2,0,2,1,0,1,0,40,21,19,14,0.335424,1,2,1
1,1,1,1,0,0,1,58,14,44,43,0.301425,2,2,1
3,0,3,2,0,1,0,36,19,17,7,0.655592,1,2,1
1,0,3,1,0,0,0,20,7,13,0,0.6946479999999999,1,2,1
1,0,3,1,0,0,0,26,15,11,2,0.480815,1,2,1
9,2,7,2,0,7,2,206,12,123,8,0.384194,1,6,1
2,1,2,1,0,1,1,28,11,17,12,0.202936,1,4,1
2,0,4,2,0,0,0,41,13,28,4,0.066092,1,4,1
3,1,3,2,0,1,1,44,18,26,7,2.501807,1,2,1
1,0,1,1,0,0,0,12,6,6,5,0.14645,2,2,1
2,0,3,2,0,0,0,38,16,22,4,0.1784059999999999,1,4,1
3,0,1,2,0,1,0,45,27,18,17,0.362418,1,1,1
3,0,4,2,0,1,0,62,23,29,9,0.485626,1,4,1
3,0,2,2,0,1,0,33,16,17,9,0.292516,1,2,1
1,0,3,1,0,0,0,30,15,15,0,0.481405,1,2,1
1,0,1,1,0,0,0,34,20,14,13,0.542068,1,2,1
1,0,1,1,0,0,0,18,17,1,0,0.607347,1,2,1
2,0,3,2,0,0,0,33,22,11,0,1.268022,1,4,1
2,0,6,2,0,0,0,59,15,44,0,0.501099,1,2,1
3,0,5,1,0,1,0,129,8,34,14,0.384613,1,2,1
3,1,4,2,0,1,1,54,23,31,9,0.782196,1,2,1
2,1,4,1,0,1,1,52,14,38,6,1.628593,1,2,1
2,0,1,2,0,0,0,36,25,11,10,0.349548,1,2,1
1,0,4,1,0,0,0,49,16,33,8,0.427115,1,2,1
3,0,3,1,0,2,0,36,15,21,8,0.193699,1,3,1
5,1,3,1,0,1,1,69,11,23,9,-1.0,1,2,1
4,1,5,2,0,1,1,91,21,49,9,2.697185,1,4,1
3,0,2,2,0,1,0,37,22,15,9,0.388912,1,2,1
16,0,1,1,0,1,0,273,8,10,9,-1.0,-1,0,1
2,1,3,1,0,1,1,58,21,37,14,3.745371,1,3,1
1,1,1,1,0,0,1,14,5,9,8,0.12955,2,2,1
3,0,5,3,0,0,0,84,28,56,0,0.609384,1,2,1
2,1,0,2,1,-1,-1,29,29,-1,-1,0.197783,1,2,1
1,0,2,1,0,0,0,20,13,7,0,-1.0,-1,4,1
2,1,3,2,0,0,1,30,17,13,0,1.291101,1,2,1
2,0,2,1,0,1,0,27,10,17,9,0.212117,1,2,1
2,0,1,2,0,0,0,16,15,1,0,2.398662,2,2,1
5,1,9,2,0,3,0,201,14,68,7,0.085279,1,4,1
2,0,5,1,0,0,0,74,15,29,20,0.2344,2,2,1
3,3,9,2,0,1,3,251,20,66,11,1.53028,1,2,1
3,1,2,2,1,1,0,51,30,21,10,-1.0,1,5,1
4,0,4,2,0,1,0,131,21,26,14,0.23428,1,2,1
2,2,5,2,1,0,1,103,26,68,0,0.839123,1,2,1
2,0,2,1,0,1,0,41,20,21,10,0.944519,1,2,1
3,0,1,2,0,1,0,31,18,13,12,1.457705,1,2,1
1,0,1,1,0,0,0,19,15,4,3,0.4231470000000001,1,2,1
1,1,10,1,1,0,0,126,16,110,0,0.614269,1,2,1
2,0,3,2,0,0,0,40,16,24,0,0.238183,1,4,1
2,3,7,1,3,1,0,146,35,111,7,0.404299,1,4,1
2,0,4,2,0,0,0,38,20,18,0,0.5488460000000001,1,2,1
4,5,12,2,0,1,0,263,32,60,13,0.5354760000000001,1,4,1
1,0,1,1,0,0,0,16,15,1,0,0.26966,1,4,1
3,17,4,1,0,1,0,207,18,12,11,0.568426,1,4,1
2,0,1,1,0,1,0,15,9,6,5,0.703449,1,2,1
1,0,4,1,0,0,0,41,16,25,0,2.209668,1,2,1
2,0,3,1,0,1,0,54,21,33,15,0.355201,1,2,1
3,0,3,1,0,1,0,68,19,18,6,0.292284,1,2,1
1,5,4,1,0,0,5,68,15,53,41,0.416646,1,2,1
8,0,3,2,0,2,0,142,15,31,7,2.629455,1,2,1
2,0,3,2,0,0,0,38,16,22,0,0.258912,1,4,1
2,0,3,2,0,0,0,38,24,14,0,0.222844,-1,2,1
2,2,3,1,1,1,1,99,25,58,9,0.285151,2,2,1
3,0,3,2,0,1,0,74,19,30,12,-1.0,1,2,1
2,0,3,1,0,1,0,229,13,51,9,5.330724,1,2,1
1,0,1,1,0,0,0,15,14,1,0,0.153159,1,3,1
1,0,2,1,0,0,0,16,10,6,0,-1.0,1,2,1
2,2,3,1,1,1,1,248,25,58,9,0.223553,2,2,1
3,12,3,2,0,1,0,299,15,49,31,0.577601,1,4,1
1,0,1,1,0,0,0,10,5,5,4,0.252965,2,2,1
1,0,9,1,0,0,0,128,14,114,0,0.564874,1,3,1
2,0,1,2,0,0,0,23,22,1,0,0.253939,1,2,1
3,3,1,2,2,1,1,37,22,15,14,0.131092,1,2,1
1,0,1,1,0,0,0,13,6,7,6,0.110144,1,4,1
2,0,0,2,0,-1,-1,22,22,-1,-1,0.5948939999999999,1,4,1
2,0,3,2,0,0,0,44,16,28,0,0.18171,1,4,1
3,0,1,3,0,0,0,21,20,1,0,0.4728310000000001,1,2,1
1,1,3,1,0,0,1,36,17,19,0,0.910351,1,3,1
2,0,3,2,0,0,0,38,16,22,0,0.205632,1,4,1
3,0,2,2,0,1,0,29,11,18,10,0.421375,1,2,1
5,4,8,2,0,1,0,114,14,24,10,0.285243,1,2,1
3,4,1,1,0,1,0,169,16,10,9,0.372054,3,4,1
3,2,7,1,1,1,1,92,16,54,11,0.466601,1,2,1
3,1,4,2,0,1,1,60,23,37,9,0.102472,2,2,1
3,1,5,2,0,1,1,70,27,43,16,0.731788,1,2,1
2,2,1,1,1,1,1,40,21,19,18,-1.0,-1,4,1
1,2,3,1,1,0,1,49,21,28,7,0.197846,1,4,1
1,0,4,1,0,0,0,61,7,27,0,0.106506,3,4,1
3,0,1,3,0,0,0,27,14,1,0,0.358722,1,4,1
1,0,4,1,0,0,0,57,11,46,0,0.957968,1,2,1
2,0,4,1,0,1,0,64,14,50,10,0.294136,1,2,1
1,0,2,1,0,0,0,62,12,8,5,0.522246,1,3,1
2,0,3,1,0,1,0,42,17,25,15,0.61139,1,2,1
2,0,1,2,0,0,0,20,19,1,0,-1.0,1,2,1
4,0,2,2,0,2,0,30,17,13,6,2.180851,1,2,1
4,0,3,2,0,1,0,71,20,21,9,0.485997,1,2,1
1,1,4,1,1,0,0,30,10,20,0,0.602975,1,2,1
1,0,2,1,0,0,0,64,14,8,5,0.642166,1,3,1
1,0,1,1,0,0,0,15,4,11,10,0.565734,2,9,1
2,0,1,2,0,0,0,23,22,1,0,0.133404,1,2,1
1,4,2,1,0,0,0,87,7,33,29,0.1603349999999999,1,2,1
1,1,4,1,1,0,0,35,16,19,0,0.153255,1,3,1
2,0,1,1,0,1,0,25,12,13,12,1.832696,1,2,1
3,0,4,1,0,1,0,74,20,28,9,0.7074010000000001,1,2,1
1,0,1,1,0,0,0,17,16,1,0,-1.0,-1,4,1
2,0,1,2,0,0,0,25,24,1,0,0.494826,1,4,1
2,0,5,2,0,0,0,48,21,27,0,1.175747,1,2,1
1,1,5,1,0,0,1,62,15,47,0,1.511003,1,2,1
3,2,6,2,0,1,1,109,16,45,12,0.356173,1,2,1
14,0,2,14,0,0,0,106,87,19,0,0.291046,1,2,1
6,0,4,2,0,4,0,116,16,100,11,0.143532,1,2,1
1,0,1,1,0,0,0,20,11,9,8,0.369978,2,4,1
3,1,7,3,0,0,1,84,18,66,0,1.126002,1,3,1
2,0,1,2,0,0,0,30,29,1,0,0.994354,1,2,1
2,0,2,1,0,1,0,36,16,20,11,1.049176,1,2,1
1,1,1,1,1,0,0,25,24,1,0,1.20635,1,4,1
5,0,4,2,0,3,0,105,16,89,0,0.142926,1,2,1
2,0,3,2,0,0,0,45,16,29,0,0.182204,1,4,1
3,1,4,1,0,1,1,67,16,27,9,0.431474,1,2,1
2,0,0,2,0,-1,-1,19,19,-1,-1,0.415547,2,8,1
2,0,3,2,0,0,0,44,16,28,4,0.177215,1,4,1
1,0,4,1,0,0,0,65,17,48,0,0.741167,1,2,1
1,0,1,1,0,0,0,17,16,1,0,0.276907,1,3,1
3,0,3,1,0,1,0,72,26,24,9,0.45229,1,4,1
2,0,5,2,0,0,0,72,23,49,0,1.000837,1,2,1
3,0,4,2,0,1,0,35,17,18,8,0.8635280000000001,2,2,1
2,0,2,2,0,0,0,31,19,12,0,0.18316,1,4,1
1,0,2,1,0,0,0,20,16,4,0,-1.0,-1,4,1
2,0,2,2,0,0,0,29,23,6,0,0.255805,1,2,1
